Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (Nám),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Airspeed (m/s),Airspeed Pressure (Pa),Electrical forward flight efficiency (%),Vibration (g),App message
274.8443431,1233,,,,0.05078125,-0.048828125,-0.9765625,-0.00931739,0.041766202,12.21233581,0.598398715,3125,0,7.164835386,3.049261406,42.55870849,0.013697154,0.005829332,1.775054674,-1.8720656,10.15078213,0.58203125,
274.9310631,1233,,,,-0.0625,0.013671875,-1.029296875,,0.036775265,12.21225516,0.596771288,3118,0,7.157860082,,42.50199204,,,1.720719241,-1.759162365,8.672646222,0.572265625,
275.0358281,1233,,,,0.001953125,-0.015625,-1.01171875,-0.009831459,,12.21250321,0.598142628,3116,0,7.182178849,3.20797754,44.66579861,0.011463692,0.005120349,1.671264017,-1.659455799,8.394864056,0.56640625,
275.1227031,1233,,,,-0.0625,-0.01953125,-0.943359375,,0.024462641,12.21232041,0.598529815,3116,0,7.181172439,,44.67160399,,,1.746690745,-1.812652074,5.837044698,0.5625,
275.2294781,1233,,,,0.009765625,-0.076171875,-1.0625,-0.009573862,,12.21254357,0.594373216,3114,0,7.138333865,3.121920046,43.73457596,0.007835768,0.00342694,1.694445069,-1.705856077,5.696432995,0.5546875,
275.3568881,1233,,,,0.033203125,-0.009765625,-1.0078125,-0.010935829,0.041951057,12.2125587,0.598376837,3114,0,7.1871422,3.566669547,49.62569889,0.011761969,0.005836959,1.564415322,-1.454046959,8.957931578,0.548828125,
275.4786881,1233,,,,-0.029296875,0.005859375,-0.974609375,-0.009387143,0.046648438,12.21149351,0.598689144,3114,0,7.199993006,3.06086896,42.51211019,0.01524026,0.006478956,1.50947365,-1.353667449,9.593996947,0.544921875,
275.5897481,1233,,,,-0.025390625,-0.046875,-1.005859375,,0.048838788,12.21112022,0.601125859,3111,0,7.221426562,,42.35309136,,,1.633789471,-1.585775018,10.83944328,0.544921875,
275.6890481,1233,,,,0.044921875,0.015625,-1.00390625,-0.00960542,0.052131242,12.21176151,0.598063451,3110,0,7.185019563,3.128371464,43.5401941,0.016664019,0.007255546,1.76705384,-1.854989929,12.57734312,0.55078125,
275.7768081,1233,,,,-0.0625,0.009765625,-1.044921875,-0.010298128,,12.21235146,0.596887267,3108,0,7.169344291,3.351870695,46.75282088,0.01555288,0.00727141,1.876235906,-2.091271356,13.38366593,0.556640625,
275.8673781,1233,,,,0.0390625,-0.046875,-0.9375,,0.054803029,12.21202632,0.598154773,3107,0,7.175561623,,46.69830318,,,2.011770119,-2.404289348,15.07287259,0.564453125,
275.9839231,1233,,,,-0.037109375,-0.01171875,-1.04296875,-0.010434792,,12.21265262,0.597750348,3111,0,7.161916696,3.399745633,47.46977349,0.016119744,0.007652006,2.081362899,-2.573479146,15.62399591,0.5703125,
276.0903381,1233,,,,0.01171875,0.005859375,-1.015625,-0.010806216,0.055772585,12.21311405,0.597329367,3113,0,7.175299593,3.522468089,49.09158208,0.015833383,0.007772858,2.041276077,-2.475273372,15.56508482,0.580078125,
276.1929681,1233,,,,0.025390625,-0.064453125,-0.98046875,,0.049725017,12.21367742,0.595255959,3113,0,7.159740733,,49.19804457,,,2.11631965,-2.660588969,14.41876009,0.5859375,
276.2835381,1233,,,,-0.015625,0.029296875,-1.0390625,-0.009404948,0.046711347,12.21340942,0.598224283,3113,0,7.184083521,3.06547912,42.67042707,0.015237862,0.006502061,2.076852468,-2.562258355,13.24724806,0.59375,
276.3803381,1233,,,,0.025390625,-0.03515625,-0.94921875,-0.008727911,,12.21314936,0.599469541,3112,0,7.196714055,2.844356571,39.52298993,0.016422465,0.006490649,1.948312955,-2.254894065,12.40554548,0.6015625,
276.4774881,1233,,,,0.029296875,-0.05078125,-0.986328125,,0.044392689,12.21214517,0.602842077,3114,0,7.220708346,,39.4112095,,,1.978985902,-2.326437543,11.93557534,0.603515625,
276.5831081,1233,,,,0.01953125,0,-1.02734375,-0.008457758,0.037227908,12.21105085,0.606089871,3114,0,7.26804044,2.758152138,37.94904777,0.013497409,0.005122138,1.954084652,-2.268246388,9.818918916,0.60546875,
276.6795181,1233,,,,0.05859375,-0.041015625,-1.001953125,-0.0087432,,12.21122425,0.601603242,3125,0,7.210040492,2.861446251,39.68696506,0.013010172,0.005163342,1.930594686,-2.214029227,9.778923256,0.609375,
276.7612881,1233,,,,0.021484375,0.0078125,-1.025390625,,0.031508329,12.21156321,0.596914162,3127,0,7.160602556,,39.98060543,,,1.912236077,-2.172112623,8.25441534,0.611328125,
276.8539631,1233,,,,0.0078125,-0.056640625,-0.9296875,-0.008011335,,12.21116252,0.596679953,3126,0,7.166502837,2.622335833,36.59156903,0.012015368,0.004396612,1.984304339,-2.3389154,8.558455252,0.611328125,
276.9389231,1233,,,,-0.025390625,0.037109375,-1.025390625,-0.008104574,0.029750145,12.21082859,0.605713368,3130,0,7.294282945,2.656507397,36.41903415,0.011198969,0.004078556,2.059299129,-2.519041579,8.23938741,0.615234375,
277.0470981,1233,,,,-0.005859375,-0.044921875,-0.95703125,,0.030448766,12.2099119,0.617527152,3142,0,7.44071689,,35.8364174,,,2.030799344,-2.449792539,8.152502552,0.61328125,
277.1578981,1233,,,,0.064453125,-0.04296875,-1.03515625,-0.008089989,,12.21155487,0.609140593,3150,0,7.317169192,2.668972289,36.47547595,0.011408424,0.004161277,1.998284743,-2.371967264,8.157423031,0.61328125,
277.2519081,1233,,,,0.046875,0.005859375,-1,-0.008133818,0.031161796,12.21139316,0.59824948,3145,0,7.194189664,2.678554087,37.23218614,0.011633812,0.004331523,2.083250224,-2.577956663,8.852196336,0.609375,
277.3490731,1233,,,,-0.001953125,-0.060546875,-1.0625,,0.045632854,12.21172542,0.598096327,3143,0,7.196465953,,37.19671929,,,1.945901656,-2.249228572,12.10453901,0.6015625,
277.4422031,1233,,,,-0.01171875,0.033203125,-0.978515625,-0.010341212,,12.21136256,0.598204174,3140,0,7.181469338,3.400097693,47.34543216,0.013421042,0.00635425,1.926380794,-2.204323495,12.00813248,0.599609375,
277.5404581,1233,,,,-0.015625,0.009765625,-1.009765625,,0.057264927,12.21095891,0.596669859,3138,0,7.18565064,,47.28841342,,,1.854109632,-2.042025455,14.49529395,0.595703125,
277.6513481,1233,,,,0.052734375,-0.068359375,-1.0078125,-0.010896859,0.050480327,12.21181088,0.596752284,3133,0,7.154861796,3.575491547,49.97289464,0.01411843,0.007055388,1.896402886,-2.136244339,13.12564116,0.591796875,
277.7517081,1233,,,,0,-0.00390625,-0.953125,-0.010643594,,12.21211828,0.595067493,3127,0,7.139062953,3.485189209,48.81858071,0.014484243,0.007071002,1.815849893,-1.958614425,12.59592023,0.58984375,
277.8523731,1233,,,,0.068359375,0.03125,-1.11328125,-0.009160417,0.044325947,12.21122358,0.594358505,3122,0,7.140380194,2.994698196,41.94031851,0.014801474,0.006207785,1.992728378,-2.358765148,12.13539165,0.583984375,
277.9339531,1233,,,,0.005859375,-0.046875,-0.9609375,,0.045025021,12.21159478,0.595277953,3120,0,7.150687643,,41.86017781,,,1.922983198,-2.196539846,11.87819935,0.580078125,
278.0204981,1233,,,,0.03515625,0.0234375,-0.955078125,-0.010180312,,12.21175877,0.593846283,3120,0,7.118109757,3.326168471,46.7282549,0.013536603,0.006325418,1.952994607,-2.265634552,12.11879088,0.578125,
278.1258231,1233,,,,-0.001953125,-0.021484375,-1.07421875,,0.04564984,12.21132811,0.602497371,3124,0,7.220634466,,46.12976031,,,1.933699645,-2.22108661,11.9928368,0.5703125,
278.2302581,1233,,,,-0.029296875,-0.048828125,-0.9609375,-0.009483017,0.045826587,12.21094466,0.601966906,3127,0,7.226081424,3.105182948,42.97187876,0.014758096,0.006341831,1.969395384,-2.303843394,12.25227071,0.5703125,
278.3297081,1233,,,,0.048828125,0.005859375,-1.013671875,-0.009587981,,12.21110862,0.600210716,3128,0,7.199576619,3.140411808,43.61939561,0.014592541,0.006365178,2.052448274,-2.502253339,12.81597885,0.5703125,
278.4088231,1233,,,,0.01953125,-0.021484375,-0.9921875,,0.056121001,12.21129028,0.59412958,3129,0,7.142296039,,43.98162933,,,2.021033858,-2.426240104,15.578662,0.56640625,
278.5051931,1233,,,,0.109375,-0.029296875,-1.07421875,-0.008929006,,12.21119454,0.595093107,3126,0,7.147706652,2.92326599,40.89795696,0.019198048,0.007851609,1.997452731,-2.369951424,15.38523744,0.56640625,
278.5978481,1233,,,,0.029296875,-0.0546875,-1.0078125,-0.009938186,0.059308597,12.21127535,0.596083411,3127,0,7.146590019,3.253989085,45.53205202,0.018226428,0.008298867,1.971758723,-2.30937136,16.05245873,0.564453125,
278.6965481,1233,,,,-0.005859375,0.033203125,-1.0078125,,0.054524104,12.21124335,0.596687825,3127,0,7.176436513,,45.35450304,,,2.098659545,-2.616194608,15.64194258,0.5625,
278.7870531,1233,,,,-0.05078125,-0.025390625,-1.0234375,-0.00887923,,12.21142057,0.596732778,3128,0,7.171500256,2.908231482,40.55262328,0.018748199,0.007602887,2.062325458,-2.526389569,15.38171386,0.5625,
278.8804481,1233,,,,0.03125,0.01953125,-0.931640625,,0.050537301,12.21113753,0.59665858,3128,0,7.190799444,,40.44915308,,,2.129889739,-2.694635447,14.68456187,0.560546875,
278.9679481,1233,,,,0.041015625,-0.01953125,-0.935546875,-0.009116486,0.049741979,12.21192099,0.598998669,3133,0,7.221136184,2.99122214,41.42315092,0.016629316,0.006888387,2.178935447,-2.820164237,14.72417249,0.5546875,
279.0604581,1233,,,,0.134765625,-0.0390625,-1.13671875,-0.010582943,,12.21201336,0.596343221,3130,0,7.186663907,3.468655417,48.26516813,0.014340421,0.006921428,2.181706648,-2.827241518,14.81361618,0.55078125,
279.1610381,1233,,,,0.009765625,-0.04296875,-1.0390625,,0.035327156,12.21087513,0.603173377,3127,0,7.275566103,,47.62662313,,,2.140272853,-2.720786198,10.19483124,0.544921875,
279.2651231,1233,,,,-0.0546875,0.03515625,-0.951171875,-0.012174872,,12.21105386,0.600151048,3125,0,7.212385233,3.984596693,55.24658714,0.00886593,0.004898124,2.100078132,-2.619471303,10.09100046,0.54296875,
279.3427431,1233,,,,0.041015625,-0.08203125,-0.98046875,-0.010922114,0.029850182,12.2106679,0.59777101,3124,0,7.173733247,3.573196315,49.80943941,0.008353916,0.004161039,2.113425486,-2.652795172,8.626958395,0.5390625,
279.4236681,1233,,,,0.015625,0.03125,-1.05078125,,0.028823618,12.21106586,0.600175631,3119,0,7.187293956,,49.63071603,,,1.997922238,-2.370708941,7.860147014,0.537109375,
279.4977881,1233,,,,0.07421875,-0.02734375,-0.951171875,-0.010538688,,12.2115886,0.598437401,3118,0,7.17934208,3.44065337,47.92435479,0.008377367,0.004014799,2.017934906,-2.418398199,7.94767321,0.53515625,
279.5805981,1233,,,,0.033203125,0.01953125,-1.103515625,,0.043859604,12.21136948,0.598936321,3115,0,7.1767135,,47.89998033,,,1.954948998,-2.269747804,11.72042971,0.537109375,
279.6789881,1233,,,,0.029296875,-0.07421875,-1.03125,-0.009552706,,12.21138589,0.597437154,3114,0,7.157558294,3.115171079,43.52281813,0.014079356,0.006127733,1.980378628,-2.3291459,11.90466145,0.541015625,
279.7714931,1233,,,,-0.03125,0.021484375,-0.94921875,,0.052374837,12.21178253,0.593771479,3114,0,7.095668187,,43.89976281,,,1.899954634,-2.143861979,13.75756675,0.544921875,
279.8633681,1233,,,,0.0234375,-0.029296875,-1.005859375,-0.00786017,0.054379923,12.21113438,0.591530516,3115,0,7.075504282,2.563944685,36.236918,0.021209476,0.00768566,1.668792817,-1.653893239,12.58208505,0.55078125,
279.9410431,1233,,,,0.037109375,-0.0078125,-0.994140625,-0.00759087,,12.21150585,0.592200686,3118,0,7.097396127,2.478308413,34.91855842,0.021942355,0.007661954,1.620628988,-1.559778635,12.18125825,0.548828125,
280.0238881,1233,,,,0.03125,-0.0546875,-0.9765625,,0.043135153,12.21020568,0.60029256,3120,0,7.201235052,,34.44154191,,,1.581626126,-1.485586722,9.293882857,0.552734375,
280.1104731,1233,,,,0.01953125,-0.048828125,-0.978515625,-0.008624355,,12.20996486,0.609011931,3131,0,7.317390403,2.82787982,38.64601538,0.015253531,0.005894882,1.649793932,-1.616385583,9.540559095,0.560546875,
280.2134931,1233,,,,0.005859375,0.033203125,-1.05078125,,0.038948672,12.21047133,0.606496371,3138,0,7.274468772,,38.96501318,,,1.541845381,-1.411764213,8.098436965,0.5703125,
280.3199831,1233,,,,-0.017578125,0.01171875,-1,-0.008781584,,12.21085196,0.600909492,3138,0,7.201274401,2.885313349,40.0667047,0.01349894,0.005408581,1.635357475,-1.588184551,8.676908277,0.576171875,
280.4026881,1233,,,,0.029296875,-0.05859375,-1.02734375,-0.009408767,0.053039237,12.21124288,0.599786028,3133,0,7.18741785,3.087175783,42.95250181,0.017180504,0.007379456,1.507938613,-1.350324721,10.91633977,0.58984375,
280.4856031,1233,,,,-0.03125,-0.060546875,-0.953125,,0.055509461,12.2112395,0.599274024,3130,0,7.173551824,,42.98698808,,,1.419923082,-1.19728496,10.77870517,0.6015625,
280.5655281,1233,,,,0.0234375,0.041015625,-1,-0.008967447,,12.21120137,0.600276543,3129,0,7.213871108,2.93848065,40.73375592,0.018890531,0.007694823,1.329421772,-1.049519616,10.03530144,0.61328125,
280.6587581,1233,,,,0.046875,-0.017578125,-1.01171875,,0.049944116,12.21079642,0.601707787,3127,0,7.236277385,,40.57821124,,,1.247321894,-0.923888604,8.445330998,0.615234375,
280.7575381,1233,,,,0.041015625,-0.046875,-1.07421875,-0.009702598,,12.20944714,0.599005639,3129,0,7.18646743,3.179285735,44.23989625,0.015709225,0.006949745,1.459624371,-1.265150174,9.951280789,0.61328125,
306.6014281,1311,,,,-0.0078125,0.078125,-1.078125,-0.023433818,0.122508617,11.95296255,1.64753895,5003,0,19.54719655,12.27661768,62.80500455,0.00997902,0.006267324,1.756835055,-1.829679856,10.80145232,2.31640625,
306.7090181,1311,,,,0.005859375,-0.060546875,-0.9921875,,0.12276142,11.95316179,1.646443181,5001,0,19.52918678,,62.83946505,,,1.699836688,-1.712881598,10.48223643,2.32421875,
306.8041731,1311,,,,0.1328125,-0.013671875,-0.91796875,-0.023681299,,11.95173955,1.649664377,5004,0,19.57566806,12.4096997,63.39349269,0.009892376,0.006271123,1.568806597,-1.458987509,9.651253583,2.33203125,
306.8935631,1311,,,,0.01953125,-0.05859375,-1.078125,-0.023289156,0.117387571,11.9529531,1.649508328,5010,0,19.56012993,12.21954951,62.47171954,0.009606538,0.00600137,1.528084542,-1.384227218,8.996358843,2.33203125,
306.9777431,1311,,,,-0.005859375,-0.056640625,-0.98828125,,0.116308749,11.95316805,1.650515639,5017,0,19.59171265,,62.45450811,,,1.428595767,-1.209849136,8.319904637,2.341796875,
307.0722481,1311,,,,-0.046875,0.146484375,-0.978515625,-0.022854461,,11.95375328,1.648630985,5023,0,19.55304454,12.02099201,61.47887599,0.00967547,0.00594837,1.404177856,-1.168844247,8.193870996,2.345703125,
307.1626031,1311,,,,0.173828125,-0.046875,-0.986328125,,0.119612709,11.95309228,1.642959845,5025,0,19.50629923,,61.65673493,,,1.448698738,-1.244137739,8.714641646,2.3359375,
307.2627781,1311,,,,0.005859375,-0.0703125,-1.080078125,-0.023258543,,11.95203276,1.650657139,5034,0,19.58919961,12.26173792,62.59437937,0.009754956,0.006106054,1.551445122,-1.426872102,9.293216615,2.328125,
307.3694731,1311,,,,0.23046875,-0.306640625,-0.998046875,-0.023908942,0.120877751,11.95241884,1.646796412,5036,0,19.52893736,12.6076471,64.55879736,0.009587653,0.006189674,1.643350513,-1.600930704,9.978539247,2.32421875,
307.4609581,1311,,,,0.091796875,-0.1171875,-1.087890625,,0.121289456,11.95205917,1.644590161,5035,0,19.51250012,,64.60921113,,,1.520267852,-1.370100012,9.270416577,2.318359375,
307.5484931,1311,,,,0.140625,-0.193359375,-0.931640625,-0.023006097,,11.95266479,1.646061205,5028,0,19.52806199,12.11446775,62.03620081,0.010011951,0.006211034,1.417390852,-1.190943714,8.636196937,2.31640625,
307.6425131,1311,,,,-0.09375,0.064453125,-0.99609375,,0.12935946,11.95318991,1.648465641,5023,0,19.57788108,,61.80940812,,,1.39188939,-1.148474567,9.022071007,2.32421875,
307.7301481,1311,,,,-0.107421875,0.173828125,-0.95703125,-0.023542364,0.131343432,11.9513778,1.65970404,5034,0,19.69849892,12.41142081,63.00693702,0.010582465,0.006667687,1.505428203,-1.343482395,9.847007775,2.3203125,
307.8450681,1311,,,,-0.150390625,0.1328125,-1.009765625,-0.023822145,,11.95198113,1.652132616,5050,0,19.60640796,12.59723168,64.2505843,0.010426373,0.006699005,1.533930604,-1.394836384,10.08056892,2.310546875,
307.9267281,1311,,,,0.056640625,0.0078125,-1.001953125,,0.130720539,11.95280907,1.643278238,5058,0,19.49976453,,64.70548924,,,1.636584059,-1.587773065,10.76271371,2.306640625,
308.0243281,1311,,,,0.251953125,-0.140625,-0.986328125,-0.024675772,,11.95210232,1.645871722,5059,0,19.52485177,13.07184027,66.94975418,0.010000163,0.006695085,1.703259038,-1.719781093,11.18679797,2.287109375,
308.1076781,1311,,,,-0.05859375,0.1328125,-0.951171875,-0.023268004,0.130523159,11.95028512,1.663095993,5062,0,19.70784316,12.33448357,62.58667407,0.010581972,0.006622904,1.823586245,-1.971352783,11.84796582,2.255859375,
308.2069731,1311,,,,-0.046875,-0.03515625,-1.080078125,,0.130478608,11.95074982,1.650244754,5065,0,19.57903455,,63.03594517,,,1.866093367,-2.064326789,12.19973559,2.228515625,
308.3148881,1311,,,,0.205078125,-0.271484375,-0.9921875,-0.023351674,,11.95181276,1.641832613,5063,0,19.45917711,12.38066245,63.62377189,0.010538904,0.006705248,1.680617095,-1.674361534,11.05484424,2.1953125,
308.4347581,1311,,,,0,0.1328125,-1.05078125,-0.022550345,0.132256016,11.95190632,1.655427754,5057,0,19.64615696,11.94277325,60.78936089,0.011074146,0.006731903,1.541600746,-1.408819913,10.18072595,2.142578125,
308.5325831,1311,,,,-0.033203125,0.099609375,-0.962890625,,0.135384252,11.95195117,1.652318569,5055,0,19.60895879,,60.88046804,,,1.332172612,-1.052040933,9.022837231,2.08984375,
308.6268831,1311,,,,-0.05859375,0.10546875,-1.060546875,-0.023552911,0.136900062,11.95173223,1.648333525,5051,0,19.55703797,12.45872591,63.70456473,0.010988287,0.007000041,1.226138654,-0.891195704,8.419943092,2.044921875,
308.7335181,1311,,,,-0.078125,0.068359375,-0.96875,-0.024157424,,11.95163358,1.649281861,5043,0,19.54963275,12.75638139,65.25125844,0.010731888,0.007002692,1.292826261,-0.990742442,8.88125241,2.009765625,
308.8255431,1311,,,,-0.041015625,0.158203125,-0.8828125,,0.138057013,11.95220228,1.649812671,5036,0,19.59215802,,65.02094872,,,1.440558984,-1.230117077,9.958094631,1.9921875,
308.9374181,1311,,,,-0.021484375,0.064453125,-1.03125,-0.023427341,,11.95217187,1.648273974,5031,0,19.57702469,12.34228592,63.04474822,0.011185692,0.007051992,1.411369686,-1.180779818,9.763860718,1.98046875,
309.0299081,1311,,,,0.109375,-0.041015625,-0.955078125,-0.022623632,0.130995344,11.95166537,1.647633853,5026,0,19.57187214,11.90684881,60.83653483,0.01100168,0.006693041,1.610611085,-1.537634212,10.57506833,1.978515625,
309.1224731,1311,,,,0.009765625,-0.06640625,-1.099609375,,0.131539561,11.95182151,1.647705524,5021,0,19.57724207,,60.76318462,,,1.561487106,-1.445225262,10.29229649,2,
309.2095681,1311,,,,0.103515625,0.037109375,-1.0078125,-0.023660404,,11.95168094,1.643194603,5014,0,19.53164808,12.42281647,63.60352396,0.010588546,0.006734688,1.635700359,-1.585832105,10.80662933,2.0078125,
309.3044681,1311,,,,-0.046875,-0.12890625,-1.02734375,-0.023721861,0.128842368,11.95151951,1.640438153,5004,0,19.48973725,12.4307856,63.78118618,0.010364781,0.00661078,1.535332463,-1.397159765,9.956900219,2.021484375,
309.3973731,1311,,,,0.107421875,0.12109375,-0.931640625,,0.128106894,11.95001618,1.655387281,5002,0,19.64507235,,63.24787668,,,1.686285629,-1.685368874,10.78745545,2.029296875,
309.4775281,1311,,,,-0.13671875,0.08203125,-1.03515625,-0.023074382,,11.95035081,1.651674291,5007,0,19.6112606,12.09789663,61.68852107,0.010589187,0.006532313,1.577040831,-1.474047126,10.10599167,2.041015625,
309.5634481,1311,,,,0.1484375,-0.130859375,-1.021484375,,0.126691655,11.95033373,1.647279471,5008,0,19.53729611,,61.94021327,,,1.485236313,-1.307407387,9.448179063,2.037109375,
309.6479881,1311,,,,-0.09765625,0.126953125,-0.966796875,-0.022636272,,11.94990014,1.649912737,5007,0,19.55787787,11.86903583,60.68672636,0.010674132,0.006477781,1.515957491,-1.362035113,9.63346023,2.046875,
309.7278931,1311,,,,0.1953125,-0.177734375,-1.072265625,,0.116644028,11.94937844,1.655938143,5008,0,19.66418619,,60.36672216,,,1.541202599,-1.407761452,8.968406208,2.044921875,
309.8126531,1311,,,,-0.046875,0.04296875,-0.88671875,-0.022487918,0.1189638,11.95030928,1.649067918,5008,0,19.62276655,11.79385204,60.10290145,0.010086933,0.00606254,1.564410718,-1.450463563,9.304100228,2.05078125,
